country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,PM10,12,34,24
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,NH3,1,4,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,OZONE,19,20,20
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-04-2025 18:00:00,8.8787,76.6073,OZONE,31,37,36
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,PM2.5,38,42,40
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,NO2,6,7,7
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,SO2,1,9,5
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,CO,18,56,24
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5637,76.8865,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,PM10,20,87,44
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,NO2,6,14,10
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-04-2025 18:00:00,8.5149093,76.9435879,NH3,2,2,2
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",26-04-2025 18:00:00,10.5324,76.2159,CO,20,40,37
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",26-04-2025 18:00:00,23.264759,77.381568,NH3,4,11,6
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-04-2025 18:00:00,12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-04-2025 18:00:00,12.921418,77.502466,CO,26,48,36
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",26-04-2025 18:00:00,12.990328,77.5431385,SO2,6,7,7
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,PM2.5,42,42,42
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,NO2,8,11,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,SO2,3,10,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,CO,23,50,32
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-04-2025 18:00:00,13.0246342,77.5080115,OZONE,18,21,19
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-04-2025 18:00:00,12.917348,77.622813,PM2.5,35,82,54
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",26-04-2025 18:00:00,11.55358,76.55521,PM10,44,46,45
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",26-04-2025 18:00:00,13.428828,77.731418,CO,8,18,11
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,NO2,23,29,27
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,NH3,2,4,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-04-2025 18:00:00,13.328028,75.797056,OZONE,23,39,23
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,PM2.5,14,91,44
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,NO2,6,15,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,SO2,2,35,8
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,OZONE,19,20,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,NH3,5,5,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,NH3,1,3,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-04-2025 18:00:00,13.94,75.555917,CO,8,32,23
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-04-2025 18:00:00,10.073232,76.302765,NO2,7,8,8
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,PM2.5,49,55,52
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,PM10,55,62,58
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-04-2025 18:00:00,11.875,75.3732,CO,23,26,24
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-04-2025 18:00:00,8.8787,76.6073,PM10,69,78,73
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",26-04-2025 18:00:00,15.3714823,75.1160168,NO2,7,7,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",26-04-2025 18:00:00,15.3714823,75.1160168,SO2,2,5,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,NO2,10,18,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-04-2025 18:00:00,17.336318,76.847397,OZONE,3,14,11
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",26-04-2025 18:00:00,15.34763,76.181767,OZONE,23,47,39
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",26-04-2025 18:00:00,12.21041,76.37376,SO2,1,29,11
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.951913,77.539784,PM10,52,107,75
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",26-04-2025 18:00:00,13.029152,77.585901,PM10,60,129,85
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.938539,77.5901,PM10,30,71,50
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.938539,77.5901,NO2,5,41,13
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,NO2,9,13,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,SO2,2,13,8
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,CO,1,26,10
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,NH3,7,7,7
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,NH3,4,7,5
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-04-2025 18:00:00,23.210494,77.425409,SO2,8,19,12
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-04-2025 18:00:00,26.203442,78.193251,NH3,1,2,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-04-2025 18:00:00,19.9775302,79.2337086,OZONE,39,185,152
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,PM2.5,70,97,84
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,OZONE,22,90,53
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",26-04-2025 18:00:00,19.854616,75.905894,PM2.5,62,178,111
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",26-04-2025 18:00:00,19.854616,75.905894,NO2,15,28,21
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",26-04-2025 18:00:00,19.25292,73.142019,SO2,4,5,4
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",26-04-2025 18:00:00,19.25292,73.142019,CO,6,8,6
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,PM2.5,19,20,19
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,NO2,19,33,24
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,SO2,20,26,23
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,NO2,1,2,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,SO2,1,3,2
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,PM2.5,17,71,36
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,SO2,1,2,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,OZONE,8,48,44
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",26-04-2025 18:00:00,18.39963,76.57452,PM2.5,31,307,75
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",26-04-2025 18:00:00,18.39963,76.57452,PM10,22,142,63
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",26-04-2025 18:00:00,18.39963,76.57452,NO2,7,36,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-04-2025 18:00:00,18.1023399,73.4783687,NO2,12,49,21
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-04-2025 18:00:00,26.203442,78.193251,OZONE,28,151,136
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,PM2.5,57,342,232
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,NO2,3,23,14
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-04-2025 18:00:00,26.259242,78.216432,NH3,5,8,7
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-04-2025 18:00:00,26.200388,78.147714,NO2,1,4,2
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-04-2025 18:00:00,22.431,75.5213,PM10,92,144,114
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-04-2025 18:00:00,22.431,75.5213,NH3,8,12,11
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,PM2.5,4,4,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,PM10,74,140,105
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,NO2,22,130,52
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,CO,16,88,25
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,OZONE,29,108,85
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-04-2025 18:00:00,20.719516,77.000253,PM10,70,113,87
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,PM2.5,47,73,61
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,NO2,4,39,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,NH3,1,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,CO,14,49,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,SO2,4,38,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,NH3,2,6,4
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,SO2,7,24,16
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,PM10,45,93,64
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",26-04-2025 18:00:00,19.786089,72.757971,NH3,2,5,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,PM2.5,53,110,74
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",26-04-2025 18:00:00,19.9629,79.298714,CO,12,12,12
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,NO2,2,2,2
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,OZONE,11,23,21
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",26-04-2025 18:00:00,22.678,75.8559,NO2,34,46,39
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",26-04-2025 18:00:00,22.678,75.8559,SO2,62,66,64
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",26-04-2025 18:00:00,22.678,75.8559,OZONE,10,18,15
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-04-2025 18:00:00,22.7084,75.8815,NO2,10,14,13
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-04-2025 18:00:00,22.76726,75.8871,SO2,27,29,28
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-04-2025 18:00:00,23.218135,79.95777,NH3,2,3,2
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-04-2025 18:00:00,23.218135,79.95777,OZONE,8,80,64
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,PM2.5,28,149,69
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,NH3,2,3,3
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,SO2,19,97,40
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-04-2025 18:00:00,24.2613009,80.7231783,PM2.5,NA,NA,NA
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-04-2025 18:00:00,24.2613009,80.7231783,NO2,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-04-2025 18:00:00,19.87562,75.38731,PM10,67,96,84
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-04-2025 18:00:00,19.8389439,75.244448,CO,8,102,55
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,NO2,24,55,40
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,CO,11,28,17
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,PM2.5,29,69,46
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-04-2025 18:00:00,22.624758,75.675238,NH3,2,3,3
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-04-2025 18:00:00,23.838586,78.759431,PM10,19,85,52
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-04-2025 18:00:00,23.8640158,78.80289321,PM10,40,108,70
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-04-2025 18:00:00,19.1375,72.915056,CO,14,16,15
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",26-04-2025 18:00:00,19.000084,72.85673,PM2.5,21,44,28
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",26-04-2025 18:00:00,19.000084,72.85673,NO2,4,9,5
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-04-2025 18:00:00,19.3832,72.8204,PM2.5,9,27,18
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-04-2025 18:00:00,19.3832,72.8204,PM10,54,89,72
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-04-2025 18:00:00,19.3832,72.8204,OZONE,7,7,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",26-04-2025 18:00:00,19.10861,72.83622,PM2.5,14,34,23
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",26-04-2025 18:00:00,19.10861,72.83622,NO2,60,86,72
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",26-04-2025 18:00:00,19.10861,72.83622,CO,1,8,3
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",26-04-2025 18:00:00,19.173852,77.296291,CO,1,32,8
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-04-2025 18:00:00,20.0073285,73.7762427,PM10,46,98,73
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",26-04-2025 18:00:00,20.021503,73.813844,PM2.5,52,186,80
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",26-04-2025 18:00:00,19.95022,73.73148,PM10,71,105,90
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",26-04-2025 18:00:00,19.9591346,73.7788008,NO2,6,18,10
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",26-04-2025 18:00:00,19.9591346,73.7788008,NH3,2,3,3
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.090337,73.014232,PM10,70,121,96
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.0575752,73.0151367,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.02579,73.10297,NH3,2,4,3
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.02579,73.10297,CO,16,22,16
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.063,73.1209,PM2.5,26,75,49
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.063,73.1209,PM10,65,99,82
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",26-04-2025 18:00:00,18.9767,72.838,NO2,15,35,22
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",26-04-2025 18:00:00,19.0364585,72.8954371,PM2.5,16,35,24
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",26-04-2025 18:00:00,19.0364585,72.8954371,NH3,6,8,7
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-04-2025 18:00:00,19.10078,72.87462,NO2,23,29,26
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",26-04-2025 18:00:00,19.083694,72.920967,PM10,47,73,60
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.63673,73.82487,NO2,17,69,37
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.63673,73.82487,SO2,5,18,12
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.616318,73.765797,PM2.5,36,74,52
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.616318,73.765797,NO2,21,58,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.616318,73.765797,NH3,7,12,9
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.616318,73.765797,SO2,1,8,4
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",26-04-2025 18:00:00,19.19709,72.82204,NO2,29,61,45
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",26-04-2025 18:00:00,18.96702,72.84214,CO,2,40,4
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",26-04-2025 18:00:00,19.1878657,72.8304069,NO2,3,48,18
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",26-04-2025 18:00:00,19.1878657,72.8304069,NH3,1,3,2
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",26-04-2025 18:00:00,19.175,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-04-2025 18:00:00,19.2058,72.8682,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",26-04-2025 18:00:00,19.215859,72.831718,CO,6,15,9
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",26-04-2025 18:00:00,19.0632143,72.8456324,PM2.5,54,80,63
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",26-04-2025 18:00:00,19.1653323,72.922099,NH3,1,2,1
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",26-04-2025 18:00:00,19.296481,72.840923,PM2.5,19,51,31
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",26-04-2025 18:00:00,19.296481,72.840923,NH3,1,3,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",26-04-2025 18:00:00,19.065931,72.862131,NH3,2,7,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",26-04-2025 18:00:00,19.23241,72.86895,NO2,24,72,42
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",26-04-2025 18:00:00,18.9936162,72.8128113,CO,5,14,10
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,PM10,86,188,119
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,OZONE,3,68,56
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",26-04-2025 18:00:00,21.143383,79.048912,NH3,2,9,4
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",26-04-2025 18:00:00,21.8004996,83.8396977,NO2,14,16,15
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",26-04-2025 18:00:00,20.94185,86.1151,PM2.5,13,72,35
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",26-04-2025 18:00:00,20.94185,86.1151,NO2,2,6,3
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",26-04-2025 18:00:00,20.48891,85.84768,PM10,51,108,69
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",26-04-2025 18:00:00,20.48891,85.84768,NO2,5,16,8
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",26-04-2025 18:00:00,20.48891,85.84768,SO2,7,9,8
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",26-04-2025 18:00:00,21.6439,85.599355,PM10,41,121,78
India,Maharashtra,Pune,"Bhosari, Pune - IITM",26-04-2025 18:00:00,18.640051,73.848956,OZONE,5,74,56
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",26-04-2025 18:00:00,18.60577,73.749976,NO2,12,31,19
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",26-04-2025 18:00:00,18.60577,73.749976,OZONE,1,285,285
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",26-04-2025 18:00:00,18.5011743,73.8165527,SO2,32,32,32
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,PM2.5,34,64,46
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,OZONE,30,119,100
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",26-04-2025 18:00:00,18.536457,73.805454,PM2.5,20,46,33
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",26-04-2025 18:00:00,17.6599188,75.9063906,SO2,5,48,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-04-2025 18:00:00,19.222279,72.957979,PM10,36,51,44
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-04-2025 18:00:00,19.222279,72.957979,NO2,7,31,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-04-2025 18:00:00,19.222279,72.957979,SO2,1,20,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-04-2025 18:00:00,19.222279,72.957979,CO,2,23,6
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",26-04-2025 18:00:00,19.235581,73.159121,SO2,16,55,30
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",26-04-2025 18:00:00,19.445821,72.7988231,PM2.5,14,34,23
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",26-04-2025 18:00:00,18.530085,73.849598,PM10,81,122,103
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",26-04-2025 18:00:00,18.530085,73.849598,SO2,6,18,10
